4.4	7.62	1a
7.62	11.3	1b
11.3	13.56	2a
13.56	14.9	2b
14.9	16.62	2c
16.62	19.68	2d
19.68	21.12	3a
21.12	22.88	3b
22.88	24.74	3c
24.74	26.86	3d
26.86	28.44	4a
28.44	30	4b
30	31.64	4c
31.64	34	4d
34	36.38	5a
36.38	38.2	5b
38.2	40.62	5c
40.62	42.06	6a
42.06	44.44	6b
44.44	48.12	7a
48.12	51.84	7b
51.84	53.56	8a
53.56	54.72	8b
54.72	58.44	8c
58.44	61.06	9a
61.06	64.26	9b
64.26	66.92	10a
66.92	68.26	10b
68.26	69.58	10c
69.58	72.86	10d
72.86	74.72	11a
74.72	76.48	11b
76.48	79.12	11c
79.12	81	11d
81	84.4	12a
84.4	86.34	12b
86.34	88.1	12c
88.1	90.34	12d
90.34	93.74	13a
93.74	95.06	13b
95.06	96.1	13c
96.1	98.62	13d
98.62	101.8	14a
101.8	105.52	14b
105.52	108.2	15a
108.2	110.66	15b
110.66	113.48	15c
113.48	115.94	16a
115.94	117.68	16b
117.68	119.92	16c
119.92	121.5	16d
121.5	123.1	17a
123.1	123.96	17b
123.96	125.42	17c
125.42	127.6	17d
127.6	128.74	18a
128.74	130.08	18b
130.08	131.36	18c
131.36	133.08	18d
133.08	134.96	19a
134.96	136.84	19b
136.84	139.2	19c
139.2	141.2	19d
141.2	143.02	20a
143.02	144.7	20b
144.7	146.86	20c
146.86	149.42	20d
149.42	151.8	21a
151.8	155.06	21b
155.06	158.14	22a
158.14	159.3	22b
159.3	161.22	22c
161.22	162.92	23a
162.92	164.44	23b
164.44	167.22	23c
167.22	169.96	24a
169.96	171.6	24b
171.6	174.62	24c
174.62	178.32	25a
178.32	180.24	25b
180.24	181.76	25c
181.76	183.78	26a
183.78	184.94	26b
184.94	186.84	26c
186.84	188.4	26d
188.4	190.58	27a
190.58	191.94	27b
191.94	193.96	27c
193.96	195.74	27d
195.74	197.78	28a
197.78	199.36	28b
199.36	200.92	28c
200.92	203.88	28d
