2.8	5.16	s1
5.16	7.58	1a
7.58	9.02	1b
9.02	10.74	1c
10.74	12.72	1d
12.72	14.38	1e
14.38	16.14	1f
16.14	17.56	2a
17.56	20.44	2b
20.44	23.6	2c
23.6	25.72	3a
25.72	27.5	3b
27.5	28.74	3c
28.74	30.8	3d
30.8	33.08	3e
33.08	35.6	3f
35.6	38.06	3g
38.06	41.26	3h
41.26	43.98	4a
43.98	46.84	4b
46.84	49.86	4c
49.86	53.34	5a
53.34	57.16	5b
57.16	59.64	6a
59.64	61.54	6b
61.54	63.38	6c
63.38	65.32	7a
65.32	67.26	7b
67.26	69.86	7c
69.86	72.6	7d
72.6	75	7e
75	78.3	7f
78.3	81.98	8a
81.98	85.58	8b
85.58	87.78	8c
87.78	89.44	8d
89.44	93.98	8e
93.98	95.2	9a
95.2	96.32	9b
96.32	99.54	9c
99.54	103.44	9d
103.44	106.48	10a
106.48	108.68	10b
108.68	112.28	10c
112.28	115.88	10d
115.88	119.84	10e
119.84	122.24	11a
122.24	124	11b
124	125.7	11c
125.7	127.84	11d
127.84	129.12	11e
129.12	132.04	11f
132.04	136.38	11g
136.38	141.36	s2
141.36	144.96	12a
144.96	148.48	12b
148.48	151.58	12c
151.58	155.46	12d
155.46	159.56	13a
159.56	163.62	13b
163.62	167.86	14a
167.86	172.14	14b
172.14	177.84	14c
177.84	179.74	15a
179.74	181.24	15b
181.24	182.62	15c
182.62	184.14	15d
184.14	187.62	15e
187.62	190.58	15f
190.58	192.52	15g
192.52	195.2	16a
195.2	197.24	16b
197.24	199.18	16c
199.18	201.56	16d
201.56	202.66	16e
202.66	203.56	16f
203.56	204.02	16g
204.02	204.96	16h
204.96	205.94	16i
205.94	208.44	17a
208.44	212.18	17b
212.18	216.64	17c
216.64	221.32	18a
221.32	224.52	18b
224.52	229.92	19a
229.92	232.48	19b
232.48	237.48	19c
237.48	238.82	19d
238.82	240.66	19e
240.66	246.32	20
246.32	249.1	21a
249.1	251.16	21b
251.16	255.36	21c
255.36	256.66	21d
256.66	260.46	21e
260.46	264.02	22a
264.02	271.06	22b
271.06	276.02	23a
276.02	279.08	23b
279.08	280.64	23c
280.64	283.74	23d
297	299.42	s3
299.42	304.32	24a
304.32	306.76	24b
306.76	310.58	24c
310.58	313.18	25a
313.18	314.58	25b
314.58	316.18	26a
316.18	317.48	26b
317.48	318.58	26c
318.58	319.58	26d
319.58	321.68	26e
321.68	322.68	26f
322.68	324.28	26g
324.28	326.34	26h
326.34	327.86	26i
327.86	332.44	26j
