3.62	6.1	s1
6.1	11.46	1a
11.46	14.86	1b
14.86	16.76	1c
16.76	19.68	1d
19.68	23.86	1e
23.86	26.16	2a
26.16	27.98	2b
27.98	30.68	2c
30.68	36.08	3a
36.08	40.14	3b
40.14	43.42	4a
43.42	45.78	4b
45.78	48	4c
48	49.36	4d
49.36	53.24	4e
53.24	54.72	5a
54.72	56	5b
56	59.44	6a
59.44	64.06	6b
64.06	67.4	s2
67.4	72.02	7
72.02	73.8	8a
73.8	75.96	8b
75.96	77.24	8c
77.24	78.6	8d
78.6	81.38	8e
81.38	82.9	8f
82.9	84.54	8g
84.54	86.46	8h
86.46	88.82	8i
88.82	90.06	8j
90.06	91.52	8k
91.52	93.74	8l
93.74	95.76	9a
95.76	97.28	9b
97.28	99.14	9c
99.14	100.6	10a
100.6	103.02	10b
103.02	105.04	10c
105.04	107.34	10d
107.34	109.96	11a
109.96	111.98	11b
111.98	114.7	11c
114.7	116.62	11d
116.62	118.78	12a
118.78	120.18	12b
120.18	121.18	12c
121.18	125.42	12d
125.42	129.18	s3
129.18	131.08	13-14a
131.08	132.32	13-14b
132.32	136.6	13-14c
136.6	139.82	13-14d
139.82	142.7	13-14e
142.7	143.76	13-14f
143.76	145.98	13-14g
145.98	149.24	15a
149.24	151.52	15b
151.52	154.68	15c
154.68	158.14	16a
158.14	161.36	16b
161.36	166.44	16c
166.44	171.3	16d
171.3	175.48	s4
175.48	178.18	17a
178.18	180.16	17b
180.16	185.08	17c
