2	4.74	s1
4.74	8.84	1a
8.84	10.44	1b
10.44	14.14	2a
14.14	15.88	2b
15.88	19.08	2c
19.08	25.08	3a
25.08	26.18	3b
26.18	29.18	4a
29.18	33.18	4b
33.18	36.32	5a
36.32	38.3	5b
38.3	42.44	5c
42.44	52.14	6
52.14	56.38	7a
56.38	58.82	7b
58.82	60.0	7c
65.3	67.3	8a
67.3	69.2	8b
69.2	71.3	8c
71.3	74.02	9a
74.02	76.1	9b
76.1	77.56	10a
77.56	79.92	10b
79.92	81.06	10c
81.06	82.58	11a
82.58	83.58	11b
83.58	85.12	11c
85.12	88.4	11d
88.4	90.16	12a
90.16	92.26	12b
92.26	95.34	12c
95.34	96.7	13a
96.7	97.84	13b
97.84	99.66	13c
99.66	100.92	13d
100.92	102.46	14a
102.46	103.94	14b
103.94	105.06	14c
105.06	106.72	15a
106.72	109.58	15b
109.58	112.24	15c
112.24	114.3	16a
114.3	116.16	16b
116.16	119.08	16c
119.08	121.74	17a
121.74	126	17b
126	130.1	18a
130.1	133.42	18b
133.42	135.96	19a
135.96	137.96	19b
137.96	143.14	19c
143.14	146.46	s2
146.46	149.82	20a
149.82	152.18	20b
152.18	155.58	21a
155.58	159.8	21b
159.8	161.58	22a
161.58	163.64	22b
163.64	166.36	22c
166.36	168	22d
168	170.78	22e
170.78	172.22	22f
172.22	175.46	22g
175.46	177.8	23a
177.8	179.14	23b
179.14	180.36	23c
180.36	185.16	23d
185.16	188.24	23e
188.24	189.78	24a
189.78	191.2	24b
191.2	193	24c
193	194.9	24d
194.9	198.62	25a
198.62	201.96	25b
201.96	204.26	26a
204.26	206.7	26b
206.7	208.84	26c
208.84	211.5	26d
211.5	213.28	27a
213.28	214.66	27b
214.66	217.34	27c
217.34	218.54	27d
218.54	221.64	27e
221.64	224.98	28a
224.98	226.24	28b
226.24	227.46	28c
227.46	228.24	28d
228.24	229.88	28e
229.88	232.14	29a
232.14	236.22	29b
236.22	239.68	30a
239.68	243.08	30b
243.08	244.98	31a
244.98	245.96	31b
245.96	248.88	31c
248.88	251.86	32a
251.86	254.52	32b
254.52	256.38	33a
256.38	257.96	33b
257.96	262.12	33c
