4	5	1a
5	6.58	1b
6.58	8.38	1c
8.38	10.06	1d
10.06	11.48	1e
11.48	14.64	2a
14.64	17.8	2b
17.8	19.94	3a
19.94	22.06	3b
22.06	23.6	3c
23.6	25.72	3d
25.72	27.48	4a
27.48	28.3	4b
28.3	29.7	4c
29.7	31.4	4d
31.4	33.34	4e
33.34	35.42	5a
35.42	36.9	5b
36.9	38.78	5c
38.78	40.32	5d
40.32	43.76	6a
43.76	45.24	6b
45.24	46.98	6c
46.98	48.74	6d
48.74	51	7a
51	53.4	7b
53.4	55.86	8a
55.86	57.78	8b
57.78	60.22	8c
60.22	61.56	9a
61.56	62.64	9b
62.64	63.68	9c
63.68	67.16	9d
67.16	68.74	10a
68.74	70.46	10b
70.46	74.44	10c
74.44	75.8	11a
75.8	77.56	11b
77.56	80.96	11c
80.96	82.62	12a
82.62	84.56	12b
84.56	86.88	12c
86.88	88.78	13a
88.78	90.54	13b
90.54	93.7	13c
93.7	97.36	14a
97.36	101.18	14b
101.18	102.84	15a
102.84	104.56	15b
104.56	107.54	15c
107.54	109.9	16a
109.9	111.96	16b
111.96	114.94	16c
114.94	116.28	16d
116.28	117.86	17a
117.86	119.3	17b
119.3	120.86	17c
120.86	122.98	17d
122.98	125.74	18a
125.74	128.46	18b
128.46	132.02	19a
132.02	135.22	19b
135.22	136.86	20a
136.86	138.98	20b
138.98	140.36	20c
140.36	142.68	20d
142.68	144.76	21a
144.76	146.58	21b
146.58	148.64	21c
148.64	150.68	21d
150.68	153.6	22a
153.6	157.78	22b
157.78	159.34	23a
159.34	160.62	23b
160.62	162.08	23c
162.08	163.58	23d
163.58	166.48	24a
166.48	170.58	24b
170.58	175.02	25a
175.02	177.78	25b
177.78	182.58	26a
182.58	185.3	26b
185.3	188.94	27a
188.94	193.02	27b
193.02	195.3	28a
195.3	197.16	28b
197.16	199.16	28c
199.16	201.42	28d
201.42	203.24	29a
203.24	204.88	29b
204.88	206.4	29c
206.4	208.1	29d
208.1	209.56	30a
209.56	211.3	30b
211.3	214.58	30c
214.58	216.66	31a
216.66	218.68	31b
218.68	220.6	31c
220.6	222.76	31d
222.76	225.54	32a
225.54	228.48	32b
228.48	230.04	33a
230.04	232.06	33b
232.06	235.26	33c
235.26	238.76	34a
238.76	242	34b
242	244.9	35a
244.9	248.08	35b
