4.1	6.64	1a
6.64	8.86	1b
8.86	10.04	1c
10.04	11.86	2a
11.86	13.9	2b
13.9	17.16	2c
17.16	19.14	3a
19.14	21.04	3b
21.04	22.72	3c
22.72	24.94	4a
24.94	26.76	4b
26.76	30.94	4c
30.94	34.08	5a
34.08	35.7	5b
35.7	39.72	6a
39.72	41.68	6b
41.68	43.6	6c
43.6	45.2	6d
45.2	47.84	7a
47.84	49.12	7b
49.12	51.08	7c
51.08	52.72	8a
52.72	55.52	8b
55.52	56.84	9a
56.84	59.16	9b
59.16	61.64	10a
61.64	64.34	10b
64.34	67.54	11a
67.54	70.38	11b
70.38	73.7	11c
73.7	77.26	12a
77.26	81.62	12b
81.62	83.32	13a
83.32	85.14	13b
85.14	86.68	13c
86.68	88.42	13d
88.42	90.82	14a
90.82	92.68	14b
92.68	94.92	14c
94.92	96.28	14d
96.28	97.76	15a
97.76	99.48	15b
99.48	100.94	15c
100.94	102.42	15d
102.42	105.04	15e
105.04	106.94	16a
106.94	108.54	16b
108.54	110.32	16c
110.32	112	16d
112	115.88	17a
115.88	117.84	17b
117.84	119.6	17c
119.6	120.8	18a
120.8	122	18b
122	123.3	18c
123.3	124.44	18d
124.44	125.82	19a
125.82	127.6	19b
127.6	132.24	19c
132.24	134.02	20a
134.02	135.3	20b
135.3	137.12	20c
137.12	138.86	20d
138.86	142.12	21a
142.12	143.88	21b
143.88	145.6	21c
145.6	149.14	22a
149.14	153.5	22b
153.5	155.18	23a
155.18	156.92	23b
156.92	158.18	23c
158.18	159.18	23d
159.18	163.52	24a
163.52	164.46	24b
164.46	166.14	24c
166.14	167.86	25a
167.86	169.88	25b
169.88	172.18	25c
172.18	173.74	26a
173.74	175.12	26b
175.12	177.22	26c
177.22	178.52	26d
178.52	181.22	27a
181.22	184.14	27b
184.14	187.48	28a
187.48	191.14	28b
191.14	194.9	29a
194.9	196.68	29b
196.68	198.1	30a
198.1	199.68	30b
199.68	200.94	30c
200.94	202.96	30d
202.96	206.5	31a
206.5	208.84	31b
208.84	210.24	32a
210.24	212.26	32b
212.26	216.46	32c
216.46	219.48	33a
219.48	222.12	33b
