4.4	6.16	1a
6.16	7.54	1b
7.54	9.58	1c
9.58	11.66	1d
11.66	13.74	2a
13.74	15.14	2b
15.14	16.74	2c
16.74	18.46	2d
18.46	20.28	3a
20.28	22.2	3b
22.2	23.92	3c
23.92	25.92	3d
25.92	26.82	4a
26.82	29.4	4b
29.4	30.88	4c
30.88	33.02	4d
33.02	35.22	5a
35.22	37.18	5b
37.18	39.38	6a
39.38	41.18	6b
41.18	44.9	6c
44.9	48.62	7a
48.62	52.16	7b
52.16	55.1	8a
55.1	58.3	8b
58.3	60.46	9a
60.46	62.46	9b
62.46	64.68	9c
64.68	66.06	9d
66.06	69.6	10a
69.6	72.76	10b
72.76	74.5	11a
74.5	75.7	11b
75.7	76.94	11c
76.94	77.78	11d
77.78	79.5	11e
79.5	81.72	12a
81.72	84.76	12b
84.76	88.98	13a
88.98	92.76	13b
92.76	94.82	14a
94.82	96.78	14b
96.78	100	15a
100	101.98	15b
101.98	104.48	15c
104.48	107.14	15d
107.14	109.78	16a
109.78	111.36	16b
111.36	116.22	16c
116.22	118.34	17a
118.34	119.66	17b
119.66	121.14	17c
121.14	123.26	18a
123.26	125.22	18b
125.22	127.12	18c
127.12	128.42	18d
128.42	131.08	19a
131.08	134.5	19b
134.5	136.46	20a
136.46	137.68	20b
137.68	140.34	20c
140.34	143.96	21a
143.96	146.74	21b
146.74	149.66	22a
149.66	151.66	22b
151.66	152.86	22c
152.86	154.24	23a
154.24	155.68	23b
155.68	157.04	23c
157.04	158.5	23d
158.5	160.96	24a
160.96	163.04	24b
163.04	164.78	24c
164.78	166.16	24d
166.16	167.64	24e
167.64	169.58	24f
169.58	173	25a
173	174.62	25b
174.62	175.86	25c
175.86	179.22	26a
179.22	182.54	26b
182.54	184.62	27a
184.62	187.84	27b
