6.1	7.94	1a
7.94	11.62	1b
11.62	16.1	1c
16.1	19.1	2a
19.1	22.02	2b
22.02	24.1	3a
24.1	25.1	3b
25.1	28.74	3c
28.74	31.86	4a
31.86	35.5	4b
35.5	37.28	5a
37.28	38.38	5b
38.38	39.9	5c
39.9	42.76	5d
42.76	44.24	6a
44.24	46.58	6b
46.58	48.36	6c
48.36	50.48	7a
50.48	52.68	7b
52.68	55.42	8a
55.42	58.46	8b
58.46	62.3	9a
62.3	66	9b
66	69.36	10a
69.36	72.64	10b
72.64	73.94	11a
73.94	75.22	11b
75.22	76.84	11c
76.84	79.56	11d
79.56	81.22	12a
81.22	82.7	12b
82.7	85.4	12c
85.4	87.34	12d
87.34	88.88	12e
88.88	92.22	13a
92.22	93.34	13b
93.34	94.62	13c
94.62	95.94	13d
95.94	97.88	13e
97.88	99.72	13f
99.72	102.02	14a
102.02	103.92	14b
103.92	105.66	14c
105.66	107.52	14d
107.52	110.66	15a
110.66	113.64	15b
113.64	117	16a
117	122.36	16b
122.36	125.34	17a
125.34	127.5	17b
127.5	128.78	17c
128.78	132.04	18a
132.04	137.68	18b
137.68	140.44	19a
140.44	142.24	19b
142.24	145.6	19c
145.6	148.06	20a
148.06	150.26	20b
150.26	151.56	21a
151.56	152.88	21b
152.88	155.6	21c
155.6	159.1	s1
159.1	161.06	22a
161.06	162.9	22b
162.9	166.5	22c
166.5	169.42	22d
169.42	172.36	23a
172.36	174.12	23b
174.12	175.92	23c
175.92	177.3	24a
177.3	178.68	24b
178.68	181.32	24c
181.32	182.94	24d
182.94	186.16	25a
186.16	188.32	25b
188.32	192.52	26a
192.52	196	26b
196	197.88	27a
197.88	199.12	27b
199.12	203.2	27c
203.2	206.52	28a
206.52	210.16	28b
210.16	213.74	29a
213.74	217.06	29b
217.06	220.72	29c
220.72	221.34	30a
221.34	222.68	30b
222.68	225.72	30c
225.72	228.16	30d
228.16	231.32	30e
231.32	235.02	31a
235.02	238.88	31b
238.88	243.22	s2
243.22	244.8	32a
244.8	245.86	32b
245.86	247.28	32c
247.28	250.02	32d
250.02	253.04	33a
253.04	254.7	33b
254.7	256.28	33c
256.28	260.22	34a
260.22	264.8	34b
264.8	268.48	34c
268.48	269.88	35a
269.88	271.24	35b
271.24	273.46	35c
273.46	275.8	36a
275.8	277.38	36b
277.38	278.96	36c
