3.5	3.5	s1
3.5	5.74	1a
5.74	7.72	1b
7.72	10.06	2a
10.06	13.12	2b
13.12	13.12	s2
13.12	16.18	3a
16.18	19.76	3b
19.76	22.74	4a
22.74	25.68	4b
25.68	25.68	s3
25.68	28.38	5a
28.38	29.44	5b
29.44	30.94	5c
30.94	34.42	6a
34.42	37.68	6b
37.68	37.68	s4
37.68	41.32	7a
41.32	44.34	7b
44.34	44.34	s5
44.34	45.92	8a
45.92	47.68	8b
47.68	50.52	9a
50.52	52.2	9b
52.2	53.26	9c
53.26	53.26	s6
53.26	54.76	10a
54.76	56	10b
56	57.92	10c
57.92	57.92	s7
57.92	61.48	11a
61.48	63.72	11b
63.72	65.7	11c
65.7	68.52	12a
68.52	69.96	12b
69.96	70.92	12c
70.92	72.92	12d
72.92	73.96	12e
73.96	77.34	12f
77.34	77.34	s8
77.34	79.2	13a
79.2	80.18	13b
80.18	81.18	13c
81.18	82.72	13d
82.72	84.02	13e
84.02	85.6	13f
85.6	88.86	14a
88.86	91.1	14b
91.1	92.1	14c
92.1	94.48	14d
94.48	94.48	s9
94.48	95.88	15a
95.88	99.36	15b
99.36	102.18	15c
102.18	106.34	16a
106.34	107.46	16b
107.46	110.9	16c
110.9	110.9	s10
110.9	113.08	17a
113.08	115	17b
115	116.66	17c
116.66	118.26	17d
118.26	121.42	18a
121.42	123.02	18b
123.02	124.12	18c
124.12	126.64	18d
126.64	126.64	s11
126.64	128.98	19a
128.98	131	19b
131	132.92	20a
132.92	136.26	20b
136.26	136.26	s12
136.26	137	21a
137	138.56	21b
138.56	140	21c
140	142.34	21d
142.34	145.72	22a
145.72	149.24	22b
149.24	152.86	s13
152.86	156.72	23a
156.72	159.84	23b
159.84	162.36	24a
162.36	163.4	24b
163.4	164.56	24c
164.56	167.24	24d
167.24	169.08	24e
169.08	170.22	25a
170.22	171.38	25b
171.38	172.88	25c
172.88	175.1	25d
175.1	177.08	26a
177.08	178.82	26b
178.82	180.92	27a
180.92	181.72	27b
181.72	184.66	27c
184.66	188.12	28a
188.12	190.92	28b
190.92	192	29a
192	194.4	29b
194.4	197.5	29c
197.5	201.78	s14
201.78	204.82	30a
204.82	208	30b
208	210.96	31a
210.96	213.38	31b
213.38	216.64	31c
216.64	217.82	32a
217.82	218.94	32b
218.94	220.36	32c
220.36	221.7	32d
221.7	223.76	33a
223.76	226.12	33b
226.12	229.38	34a
229.38	232.48	34b
