3.76	7.02	s1
7.02	11.3	1a
11.3	15.56	1b
15.56	19.04	2a
19.04	20.48	2b
20.48	21.78	2c
21.78	23.22	2d
23.22	26.26	3a
26.26	28.06	3b
28.06	29.72	3c
29.72	31.18	4a
31.18	33.22	4b
33.22	34.54	4c
34.54	37.7	4d
37.7	40.94	5a
40.94	44.34	5b
44.34	47.04	6a
47.04	50.4	6b
50.4	53.44	6c
53.44	57.46	7a
57.46	60.98	7b
60.98	64.58	8a
64.58	67.66	8b
67.66	69.56	9a
69.56	70.68	9b
70.68	73.58	9c
73.58	76.72	10a
76.72	78.4	10b
78.4	80.34	10c
80.34	84.08	11a
84.08	86.96	11b
86.96	89.38	12a
89.38	91.84	12b
91.84	93.76	12c
93.76	94.56	12d
94.56	96.08	12e
96.08	98.38	13a
98.38	101.76	13b
101.76	103.18	14a
103.18	104.18	14b
104.18	105.68	14c
105.68	108	14d
108	109.44	14e
109.44	113.1	14f
113.1	116.48	s2
116.48	119.24	15a
119.24	121.42	15b
121.42	123.88	15c
123.88	126.46	15d
126.46	128.22	15e
128.22	129.7	15f
129.7	132.74	15g
132.74	135.02	16a
135.02	138.18	16b
138.18	141.2	16c
141.2	143.48	17-18a
143.48	145.42	17-18b
145.42	147.58	17-18c
147.58	149.62	17-18d
149.62	150.62	17-18e
150.62	154.84	17-18f
154.84	156.68	17-18g
156.68	159.3	17-18h
159.3	163.48	s3
163.48	167.18	19a
167.18	170.8	19b
170.8	173.78	20a
173.78	177.12	20b
177.12	180.64	21a
180.64	182.26	21b
182.26	185.24	21c
185.24	187.98	22a
187.98	190.52	22b
190.52	194.46	23a
194.46	195.48	23b
195.48	197.04	23c
197.04	200.34	23d
200.34	202.72	24a
202.72	204.56	24b
204.56	206.78	24c
206.78	208.34	25a
208.34	209.92	25b
209.92	210.84	25c
210.84	212.06	25d
212.06	213.78	25e
213.78	216.44	25f
216.44	219.54	25g
219.54	223.74	26a
223.74	226.72	26b
226.72	230.28	26c
230.28	233.08	26d
233.08	235.9	26e
235.9	238.54	26f
238.54	240.74	27a
240.74	242.44	27b
242.44	243.6	27c
243.6	245.98	27d
245.98	247.6	28a
247.6	248.78	28b
248.78	252.16	28c
252.16	255.66	28d
255.66	258.38	29a
258.38	260.7	29b
260.7	261.84	29c
261.84	265.08	29d
