3	6.36	s1
6.36	8.28	1a
8.28	10.44	1b
10.44	12.52	1c
12.52	15.62	2a
15.62	16.92	2b
16.92	19.58	3a
19.58	21.28	3b
21.28	22.22	3c
22.22	23.6	3d
23.6	25.28	3e
25.28	26.8	3f
26.8	28.52	4a
28.52	30.08	4b
30.08	33.12	5a
33.12	37.76	5b
37.76	41.14	s2
41.14	43.34	6a
43.34	44.84	6b
44.84	46.16	6c
46.16	47.84	6d
47.84	52.28	7a
52.28	54.84	7b
54.84	57.98	8a
57.98	58.98	8b
58.98	60.92	8c
60.92	62.78	9a
62.78	64.72	9b
64.72	67.66	9c
67.66	70.26	10a
70.26	73.36	10b
73.36	76.24	11a
76.24	79.68	11b
79.68	84.36	s3
84.36	87.04	12a
87.04	88.74	12b
88.74	90.2	13a
90.2	91.82	13b
91.82	93.56	13c
93.56	95.7	14a
95.7	97.64	14b
97.64	100.02	14c
100.02	103.46	15a
103.46	105.02	15b
105.02	107	15c
107	111.4	s4
111.4	116.04	16a
116.04	119.14	16b
119.14	120.94	17a
120.94	122.28	17b
122.28	125.3	17c
125.3	128.08	18a
128.08	131.1	18b
131.1	133.68	19a
133.68	138.92	19b
138.92	142.7	s5
142.7	144.52	20a
144.52	146.66	20b
146.66	149.36	20c
149.36	151.22	21a
151.22	152.76	21b
152.76	154.94	21c
154.94	157.96	22a
157.96	159.5	22b
159.5	160.58	22c
160.58	161.86	22d
161.86	163.46	22e
163.46	166.8	23a
166.8	169.22	23b
169.22	172.36	23c
172.36	176.04	24a
176.04	180.5	24b
180.5	183.1	25a
183.1	185.96	25b
185.96	189.02	26a
189.02	191.06	26b
191.06	193.04	26c
193.04	195.4	27a
195.4	196.32	27b
196.32	198.3	27c
198.3	200.22	28a
200.22	202.1	28b
202.1	205.62	29a
205.62	208.54	29b
208.54	211.44	30a
211.44	213.74	30b
213.74	215.66	31a
215.66	218.18	31b
218.18	221.08	31c
221.08	224.24	32a
224.24	227.2	32b
227.2	231.58	33a
231.58	234.02	33b
234.02	237.56	34a
237.56	240.78	34b
240.78	243.4	35a
243.4	244.6	35b
244.6	245.14	35c
245.14	246.88	35d
