3.5	3.5	s1
3.5	6.32	1a
6.32	9.54	1b
9.54	11.58	2a
11.58	12.98	2b
12.98	16.32	3a
16.32	19.48	3b
19.48	19.48	s2
19.48	22.68	4a
22.68	24.36	4b
24.36	27.6	5a
27.6	29.24	5b
29.24	30.16	5c
30.16	33.94	5d
33.94	33.94	s3
33.94	34.96	6a
34.96	36.4	6b
36.4	38.84	6c
38.84	40.96	7a
40.96	42.04	7b
42.04	43.28	7c
43.28	44.3	7d
44.3	45.4	7e
45.4	47.44	7f
47.44	49.22	8a
49.22	50.4	8b
50.4	53.88	8c
53.88	53.88	s4
53.88	56.42	9a
56.42	58.68	9b
58.68	58.68	s5
58.68	63.38	10a
63.38	67.02	10b
67.02	69.24	11a
69.24	70.74	11b
70.74	72.64	11c
72.64	72.64	s6
72.64	74.44	12a
74.44	77.7	12b
77.7	77.7	s7
77.7	79.88	13a
79.88	83.2	13b
83.2	85.34	14a
85.34	86.96	14b
86.96	86.96	s8
86.96	87.88	15a
87.88	89.28	15b
89.28	91.14	15c
91.14	92.64	16a
92.64	94.3	16b
94.3	94.3	s9
94.3	96.08	17a
96.08	98.3	17b
98.3	101.46	18a
101.46	103.76	18b
103.76	103.76	s10
103.76	105.38	19a
105.38	106.36	19b
106.36	107.52	19c
107.52	109.46	19d
109.46	111.68	20a
111.68	112.56	20b
112.56	115.18	21a
115.18	116.3	21b
116.3	117.42	21c
117.42	119.36	21d
119.36	119.36	s11
119.36	122.34	22a
122.34	123.96	22b
123.96	125.42	22c
125.42	128.4	23a
128.4	132.96	23b
132.96	134.86	24a
134.86	136.52	24b
136.52	138.9	24c
138.9	140.72	24d
140.72	143.62	25a
143.62	145.8	25b
145.8	145.8	s12
145.8	147.28	26a
147.28	150.98	26b
150.98	155.28	27a
155.28	158.94	27b
158.94	161.48	28a
161.48	163.8	28b
163.8	163.8	s13
163.8	165.78	29a
165.78	166.6	29b
166.6	167.78	29c
167.78	169.12	29d
169.12	171.52	29e
171.52	174.16	29f
174.16	176.3	29g
176.3	179.7	30a
179.7	182.16	30b
182.16	185.9	31a
185.9	187.72	31b
187.72	188.96	31c
188.96	192.64	32a
192.64	194.8	32b
194.8	197.88	33a
197.88	200.36	33b
200.36	202.9	34a
202.9	205.54	34b
205.54	206.72	35a
206.72	208.96	35b
208.96	211.4	35c
211.4	212.52	35d
212.52	213.96	35e
213.96	215.32	35f
