6	10.06	1a
10.06	11.88	1b
11.88	14.12	1c
14.12	15.9	1d
15.9	18.12	1e
18.12	20.92	2a
20.92	22.12	2b
22.12	24.34	2c
24.34	27.72	3a
27.72	28.8	3b
28.8	32.82	3c
32.82	34.16	4a
34.16	35.3	4b
35.3	36.4	4c
36.4	37.86	4d
37.86	39.94	5a
39.94	40.94	5b
40.94	42.26	5c
42.26	44.02	5d
44.02	45.3	5e
45.3	46.88	5f
46.88	48.14	6a
48.14	49.4	6b
49.4	50.58	6c
50.58	52.88	6d
52.88	55.68	7a
55.68	57.72	7b
57.72	58.94	7c
58.94	60.48	7d
60.48	63.38	8a
63.38	65.3	8b
65.3	66.34	8c
66.34	67.56	9a
67.56	68.44	9b
68.44	69.54	9c
69.54	71.1	9d
71.1	73.96	10a
73.96	75.72	10b
75.72	77.44	10c
77.44	78.58	10d
78.58	82.08	11a
82.08	83.68	11b
83.68	85.24	11c
85.24	87.32	11d
87.32	90.44	12a
90.44	93.84	12b
93.84	95.34	13a
95.34	96.82	13b
96.82	98.42	13c
98.42	100.58	13d
100.58	102.58	14a
102.58	104.34	14b
104.34	106.48	14c
106.48	108.34	14d
108.34	112.06	15a
112.06	115.22	15b
115.22	118.7	16a
118.7	119.72	16b
119.72	122.66	16c
122.66	123.76	17a
123.76	125.08	17b
125.08	126.78	17c
126.78	128.12	17d
128.12	130.32	18a
130.32	131.98	18b
131.98	133.88	18c
133.88	135.18	18d
135.18	136.7	19a
136.7	138.94	19b
138.94	140.54	19c
140.54	141.76	19d
141.76	146.12	20a
146.12	149.5	20b
149.5	153.62	21a
153.62	155.54	21b
155.54	157.1	21c
157.1	160.36	22a
160.36	162.98	22b
162.98	166.8	23a
166.8	170.42	23b
170.42	172.04	24a
172.04	174.8	24b
174.8	179.02	24c
179.02	181.18	25a
181.18	183.18	25b
183.18	184.9	25c
184.9	187.54	25d
187.54	190.26	26a
190.26	196.34	26b
196.34	198.26	27a
198.26	199.4	27b
199.4	200.52	27c
200.52	202.08	27d
202.08	205.38	28a
205.38	206.46	28b
206.46	208.14	28c
208.14	209.7	28d
209.7	215.74	29a
215.74	219.42	29b
219.42	223.28	30a
223.28	227.08	30b
227.08	232.06	31a
232.06	236.54	31b
236.54	240.48	32a
240.48	244.28	32b
