3.9	8.54	1a
8.54	10.9	1b
10.9	13	1c
13	15.8	2a
15.8	18.52	2b
18.52	20.14	3a
20.14	21.76	3b
21.76	24	3c
24	25.62	3d
25.62	28.54	4a
28.54	29.7	4b
29.7	31.48	4c
31.48	32.82	5a
32.82	34.94	5b
34.94	37.94	5c
37.94	39.48	6a
39.48	41.52	6b
41.52	43.76	6c
43.76	45.3	6d
45.3	47.14	7a
47.14	49.1	7b
49.1	52.26	7c
52.26	54.66	8a
54.66	57.96	8b
57.96	62.16	9a
62.16	64.84	9b
64.84	67.82	9c
67.82	71.44	10a
71.44	73.72	10b
73.72	76.6	10c
76.6	78.36	10d
78.36	83.14	11a
83.14	87.24	11b
87.24	90.22	12a
90.22	93.16	12b
93.16	97.08	13a
97.08	101.72	13b
101.72	103.7	14a
103.7	106.12	14b
106.12	107.8	14c
107.8	109.88	14d
109.88	112.34	15a
112.34	113.48	15b
113.48	115.1	15c
115.1	116.7	15d
116.7	117.92	16a
117.92	119.04	16b
119.04	120.42	16c
120.42	122.28	16d
122.28	124.2	16e
124.2	125.66	17a
125.66	126.54	17b
126.54	127.6	17c
127.6	128.96	17d
128.96	131.06	18a
131.06	132.46	18b
132.46	134.42	18c
134.42	136.48	18d
136.48	138.06	19a
138.06	138.98	19b
138.98	140.32	19c
140.32	141.4	19d
141.4	144.2	20a
144.2	146.36	20b
146.36	150.22	21a
150.22	151.74	21b
151.74	154.08	21c
154.08	156.1	21d
156.1	159.26	22a
159.26	163.16	22b
163.16	165.06	23a
165.06	167.28	23b
167.28	169.24	23c
169.24	170.98	23d
170.98	172.8	24a
172.8	174.8	24b
174.8	175.88	24c
175.88	177.78	24d
177.78	179.04	25a
179.04	179.94	25b
179.94	181.08	25c
181.08	182.58	25d
182.58	186.18	26a
186.18	187.74	26b
187.74	190.2	26c
190.2	192.24	27a
192.24	193.9	27b
193.9	195.48	27c
195.48	197.28	27d
197.28	200.68	28a
200.68	205.44	28b
205.44	209.46	29a
209.46	210.76	29b
210.76	212.84	29c
212.84	217.06	30a
217.06	220.74	30b
220.74	222.14	31a
222.14	224.38	31b
224.38	229.2	31c
