4.1	6.92	1a
6.92	10.74	1b
10.74	11.94	2a
11.94	13.42	2b
13.42	16.1	2c
16.1	19.76	2d
19.76	23.76	3a
23.76	24.94	3b
24.94	26.04	3c
26.04	28.5	3d
28.5	31.56	4a
31.56	34.54	4b
34.54	36.52	5a
36.52	38.16	5b
38.16	40.66	5c
40.66	43.28	5d
43.28	45.1	6a
45.1	46.38	6b
46.38	47.94	6c
47.94	49.26	6d
49.26	52.84	7a
52.84	56.24	7b
56.24	60.26	8a
60.26	61.6	8b
61.6	62.78	8c
62.78	64.32	9a
64.32	65.78	9b
65.78	67.46	9c
67.46	69	9d
69	72.86	10a
72.86	76.62	10b
76.62	79.86	11a
79.86	82.42	11b
82.42	85.46	12a
85.46	89.22	12b
89.22	92.3	13a
92.3	94.5	13b
94.5	99.4	14a
99.4	101.4	14b
101.4	102.68	14c
102.68	104.96	15a
104.96	106.72	15b
106.72	109.72	15c
109.72	112.34	16a
112.34	114.18	16b
114.18	115.88	16c
115.88	117.6	17a
117.6	119.02	17b
119.02	124.02	17c
124.02	128.26	18a
128.26	130.64	18b
130.64	133.68	19a
133.68	134.72	19b
134.72	135.92	19c
135.92	138.66	20a
138.66	141.68	20b
141.68	143.22	21a
143.22	144.56	21b
144.56	147.88	21c
147.88	151.38	22a
151.38	154.58	22b
154.58	159.62	23a
159.62	161.7	23b
161.7	165.28	24a
165.28	166.9	24b
166.9	168.92	24c
168.92	172.12	25a
172.12	173.96	25b
173.96	175.6	26a
175.6	177.4	26b
177.4	178.8	26c
178.8	181.72	26d
181.72	184.44	27a
184.44	187.72	27b
187.72	190.04	28a
190.04	191.48	28b
191.48	192.76	28c
192.76	195.2	28d
