2.9	5.78	1a
5.78	9.08	1b
9.08	10.96	2a
10.96	12.76	2b
12.76	15.18	2c
15.18	17.3	3a
17.3	19.98	3b
19.98	23.88	4a
23.88	27.66	4b
27.66	31.3	5a
31.3	33.22	5b
33.22	35.14	5c
35.14	36.76	6a
36.76	38.3	6b
38.3	39.66	6c
39.66	41.62	6d
41.62	43.76	7a
43.76	45.04	7b
45.04	47.62	7c
47.62	49.84	8a
49.84	52.12	8b
52.12	55.22	8c
55.22	57.02	9a
57.02	59.12	9b
59.12	61.2	9c
61.2	62.88	9d
62.88	64.54	10a
64.54	66.66	10b
66.66	68.92	10c
68.92	70.82	10d
70.82	72.86	11a
72.86	74.78	11b
74.78	77.84	11c
77.84	81.14	12a
81.14	84.5	12b
84.5	86.14	13a
86.14	87.74	13b
87.74	89.26	13c
89.26	91.22	13d
91.22	94.32	14a
94.32	97.4	14b
97.4	99	15a
99	100.6	15b
100.6	102.04	15c
102.04	104.34	15d
104.34	106.74	16a
106.74	108.16	16b
108.16	110.88	16c
110.88	113.66	17a
113.66	117.6	17b
117.6	119.28	18a
119.28	120.86	18b
120.86	121.96	18c
121.96	123.76	18d
123.76	126	19a
126	127.76	19b
127.76	129.38	19c
129.38	131.7	19d
131.7	133.64	20a
133.64	134.78	20b
134.78	137.82	20c
137.82	140.18	21a
140.18	144.68	21b
144.68	146.7	22a
146.7	148.54	22b
148.54	150.48	22c
150.48	152.34	22d
152.34	155.48	23a
155.48	159.58	23b
159.58	161.02	24a
161.02	162.92	24b
162.92	164.32	24c
164.32	165.98	24d
165.98	167.9	25a
167.9	169.78	25b
169.78	171.04	25c
171.04	173.56	25d
173.56	177.12	26a
177.12	180.92	26b
180.92	182.76	27a
182.76	184.6	27b
184.6	187.66	27c
187.66	190.88	28a
190.88	192.34	28b
192.34	194.42	28c
194.42	197.16	29a
197.16	199.86	29b
199.86	203.5	30a
203.5	205.2	30b
205.2	207.02	30c
207.02	209.66	31a
209.66	211.5	31b
211.5	213.52	32a
213.52	215.44	32b
215.44	217.56	32c
217.56	219.5	32d
219.5	223.48	33a
223.48	225.08	33b
225.08	226.76	33c
