4	6	1a
6	7.66	1b
7.66	9.22	1c
9.22	11.46	2a
11.46	15.46	2b
15.46	16.58	3a
16.58	17.46	3b
17.46	19.98	3c
19.98	21.56	4a
21.56	22.72	4b
22.72	23.86	4c
23.86	25.48	4d
25.48	29.06	5a
29.06	32.98	5b
32.98	36.38	6a
36.38	40.52	6b
40.52	41.98	7a
41.98	44.16	7b
44.16	46.72	7c
46.72	48.52	7d
48.52	49.88	7e
49.88	51.84	8a
51.84	53.46	8b
53.46	57.22	8c
57.22	60.58	9a
60.58	62.86	9b
62.86	65.56	9c
65.56	68.18	10a
68.18	72.52	10b
72.52	74.22	11a
74.22	75.5	11b
75.5	78.78	11c
78.78	81.94	12a
81.94	86.16	12b
86.16	89.74	13a
89.74	93.98	13b
93.98	97.04	14a
97.04	98.74	14b
98.74	101.04	14c
101.04	102.6	15a
102.6	104.06	15b
104.06	106.98	15c
106.98	108.68	16a
108.68	110.34	16b
110.34	112.4	16c
112.4	113.94	16d
113.94	116.06	17a
116.06	117.68	17b
117.68	119.44	17c
119.44	123.24	18a
123.24	125.32	18b
125.32	126.68	18c
126.68	128.6	19a
128.6	130.38	19b
130.38	132.02	19c
132.02	134.64	19d
134.64	137.1	20a
137.1	139.76	20b
139.76	142.48	21a
142.48	145.44	21b
145.44	148.56	22a
148.56	151.86	22b
151.86	155.76	23a
155.76	159.24	23b
159.24	163.82	24a
163.82	165.12	24b
165.12	166.34	24c
166.34	169.34	25a
169.34	171.44	25b
171.44	173.76	25c
173.76	175.52	25d
175.52	177.54	26a
177.54	179.3	26b
179.3	182.64	26c
182.64	183.98	27a
183.98	186.52	27b
186.52	189.12	27c
189.12	192.52	28a
192.52	195.88	28b
195.88	199.08	29a
199.08	200.38	29b
200.38	202.08	29c
