3.96	6.46	1a
6.46	8.46	1b
8.46	12.36	1c
12.36	14.68	1d
14.68	17.16	1e
17.16	19.46	1f
19.46	22.32	1g
22.32	24.64	2a
24.64	26.66	2b
26.66	28.92	2c
28.92	30.7	2d
30.7	33.72	2e
33.72	35.54	2f
35.54	37.38	2g
37.38	39.08	2h
39.08	41.52	2i
41.52	46.78	3a
46.78	49.3	3b
49.3	52.96	3c
52.96	56.14	3d
56.14	58.9	3e
58.9	61.2	4a
61.2	63.22	4b
63.22	67.24	4c
67.24	70.6	5a
70.6	72.68	5b
72.68	75.38	5c
75.38	76.38	5d
76.38	77.68	5e
77.68	79.22	6a
79.22	81.44	6b
81.44	85.12	6c
85.12	88.36	6d
88.36	91.74	6e
91.74	95.04	s1
95.04	97.3	7a
97.3	99.12	7b
99.12	100.02	7c
100.02	103.44	7d
103.44	108.36	7e
108.36	109.96	8a
109.96	111.54	8b
111.54	113.82	8c
113.82	116.84	9a
116.84	120.54	9b
120.54	122.88	9c
122.88	128.1	9d
128.1	129.88	10a
129.88	130.88	10b
130.88	133.14	10c
133.14	135.52	10d
135.52	137	10e
137	138.48	10f
138.48	140.16	10g
140.16	144.4	10h
144.4	148.6	s2
148.6	152.42	11a
152.42	154.06	11b
154.06	155.44	11c
155.44	157.06	11d
157.06	158.54	11e
158.54	160.02	11f
160.02	161.66	11g
161.66	163.14	11h
163.14	163.78	11i
163.78	165.84	11j
165.84	167.5	11k
167.5	170.98	11l
170.98	175.02	12a
175.02	177.8	12b
177.8	181.12	12c
181.12	182.2	12d
182.2	185.72	12e
185.72	189.28	12f
189.28	193.7	s3
193.7	196.56	13a
196.56	198.34	13b
198.34	202.14	13c
202.14	205.48	14a
205.48	206.9	14b
206.9	209.56	14c
209.56	210.6	14d
210.6	212.8	14e
212.8	214.92	14f
214.92	218.94	15a
218.94	221.44	15b
221.44	222.9	15c
222.9	225.22	15d
225.22	230.12	16a
230.12	233.56	16b
233.56	236.22	16c
236.22	239.88	s4
239.88	241.66	17a
241.66	243.94	17b
243.94	248.36	17c
248.36	251.94	18a
251.94	257.8	18b
