2	6.22	s1
6.22	8.16	1a
8.16	10.54	1b
10.54	11.98	1c
11.98	13.64	1d
13.64	17.3	2a
17.3	20.08	2b
20.08	22.46	3a
22.46	25.14	3b
25.14	26.84	4a
26.84	27.88	4b
27.88	30.72	4c
30.72	32.96	4d
32.96	34.2	4e
34.2	36.92	5a
36.92	40.34	5b
40.34	42.38	6a
42.38	43.7	6b
43.7	44.92	6c
44.92	46.46	6d
46.46	49.98	7a
49.98	51.52	7b
51.52	52.96	7c
52.96	54.82	8a
54.82	56.54	8b
56.54	57.88	8c
57.88	59.56	8d
59.56	62.72	9a
62.72	66.16	9b
66.16	70.2	s2
70.2	72.14	10a
72.14	73.16	10b
73.16	75.3	10c
75.3	77.2	10d
77.2	79.96	11a
79.96	82.34	11b
82.34	84.42	12a
84.42	85.44	12b
85.44	86.58	12c
86.58	88.58	13a
88.58	89.54	13b
89.54	91.16	13c
91.16	92.68	13d
92.68	94.46	14a
94.46	95.96	14b
95.96	97.92	14c
97.92	99.44	14d
99.44	100.9	15a
100.9	102.64	15b
102.64	105.14	15c
105.14	110.04	16a
110.04	114.44	16b
114.44	115.88	17a
115.88	117.36	17b
117.36	119.66	17c
119.66	122.98	18a
122.98	125.56	18b
125.56	128.3	19a
128.3	131.08	19b
131.08	134.74	s3
134.74	136.3	20a
136.3	138.24	20b
138.24	140.56	20c
140.56	143.08	21a
143.08	146.18	21b
146.18	148.5	22a
148.5	151.18	22b
151.18	153.94	23a
153.94	158.2	23b
158.2	159.6	24a
159.6	160.8	24b
160.8	162.16	24c
162.16	163.68	24d
163.68	165.26	25a
165.26	166.96	25b
166.96	170.94	25c
170.94	174.3	26a
174.3	176.1	26b
176.1	177.2	26c
177.2	178.52	27a
178.52	181.44	27b
181.44	184.36	27c
