4	7	1a
7	10.4	1b
10.4	12.74	2a
12.74	15.58	2b
15.58	17.4	3a
17.4	19.28	3b
19.28	20.7	3c
20.7	22.1	3d
22.1	25.18	4a
25.18	26.06	4b
26.06	28.48	4c
28.48	29.72	4d
29.72	32.54	5a
32.54	36.44	5b
36.44	38.54	6a
38.54	39.42	6b
39.42	40.96	6c
40.96	42.22	6d
42.22	44.04	7a
44.04	45.32	7b
45.32	48.98	7c
48.98	51.12	8a
51.12	52.18	8b
52.18	54.36	8c
54.36	57.2	9a
57.2	60.36	9b
60.36	63.32	10a
63.32	65.48	10b
65.48	68.34	11a
68.34	70.06	11b
70.06	71.14	11c
71.14	75.36	12a
75.36	79.78	12b
79.78	82.14	13a
82.14	83.18	13b
83.18	85.34	13c
85.34	87.88	13d
87.88	90.54	14a
90.54	93.72	14b
93.72	96.36	15a
96.36	97.58	15b
97.58	100.64	15c
100.64	103.5	16a
103.5	106.3	16b
106.3	109.04	17a
109.04	112.68	17b
112.68	114.74	18a
114.74	117.5	18b
117.5	119.46	18c
119.46	121	18d
121	124.52	19a
124.52	128.26	19b
128.26	130.04	20a
130.04	131.54	20b
131.54	133.44	20c
133.44	134.84	20d
134.84	137.6	21a
137.6	139.72	21b
139.72	141.56	22a
141.56	143.58	22b
143.58	145.02	22c
145.02	146.84	22d
146.84	149.64	23a
149.64	152.32	23b
152.32	154.28	23c
154.28	156.4	23d
156.4	159.14	24a
159.14	161.48	24b
161.48	164.6	24c
164.6	167.8	25a
167.8	170.32	25b
