4.16	5.54	1a
5.54	8.7	1b
8.7	11.18	1c
11.18	13.14	1d
13.14	15.76	1e
15.76	17.4	2a
17.4	19	2b
19	20.58	2c
20.58	22.32	2d
22.32	24.24	3a
24.24	26.16	3b
26.16	29	3c
29	31.04	3d
31.04	34.68	4
34.68	37.5	5a
37.5	41.62	5b
41.62	43.86	5c
43.86	47.68	5d
47.68	49.8	5e
49.8	51.3	6a
51.3	52.58	6b
52.58	54.78	6c
54.78	55.8	6d
55.8	56.92	6e
56.92	59.72	6f
59.72	64.6	s1
64.6	67.4	7a
67.4	71.04	7b
71.04	72.96	7c
72.96	74.56	7d
74.56	77.26	7e
77.26	81.28	7f
81.28	84.42	8a
84.42	87.98	8b
87.98	92.04	s2
92.04	96.22	9a
96.22	99.72	9b
99.72	100.78	9c
100.78	102.72	9d
102.72	104.52	10a
104.52	107.26	10b
107.26	110.26	10c
110.26	113.72	10d
113.72	115.02	11a
115.02	116.6	11b
116.6	117.5	11c
117.5	118.58	11d
118.58	120.26	11e
120.26	121.98	11f
121.98	123.04	11g
123.04	124.5	11h
124.5	128.8	12a
128.8	131.2	12b
131.2	133.46	13a
133.46	134.8	13b
134.8	136.5	13c
136.5	138.56	13d
138.56	141.84	14a
141.84	144.84	14b
144.84	148.52	14c
148.52	149.88	15a
149.88	151.24	15b
151.24	153.78	15c
153.78	155.34	15d
155.34	157.04	15e
157.04	158.72	15f
158.72	161.64	16a
161.64	166.22	16b
166.22	170.74	s3
170.74	173.32	17a
173.32	173.52	17b
173.52	177.68	17c
177.68	178.48	17d
178.48	179.62	17e
179.62	183.58	17f
183.58	186.04	17g
186.04	188.14	17h
188.14	190.5	18a
190.5	192.66	18b
192.66	196.12	18c
196.12	197.56	18d
197.56	199.62	18e
199.62	201.92	18f
201.92	204.4	19a
204.4	206.92	19b
