3	7.04	s1
7.04	8.94	1a
8.94	10.82	1b
10.82	13.18	1c
13.18	15.66	2a
15.66	16.38	2b
16.38	20.6	2c
20.6	22.92	3a
22.92	25.7	3b
25.7	28.48	4a
28.48	30.26	4b
30.26	36.32	4c
36.32	40.16	5a
40.16	41.88	5b
41.88	44.7	5c
44.7	48.44	s2
48.44	51.32	6a
51.32	53.48	6b
53.48	55.82	7a
55.82	59.48	7b
59.48	61.28	7c
61.28	65.14	8a
65.14	66.82	8b
66.82	68.98	8c
68.98	71.08	9a
71.08	73.08	9b
73.08	75.48	9c
75.48	77.62	10a
77.62	79.14	10b
79.14	80.98	10c
80.98	82.8	11a
82.8	83.8	11b
83.8	85.38	11c
85.38	87.18	12a
87.18	89.08	12b
89.08	90.96	12c
90.96	92.96	12d
92.96	94.86	13a
94.86	95.66	13b
95.66	96.24	13c
96.24	97.82	13d
97.82	100.92	14a
100.92	103.2	14b
103.2	105.74	14c
105.74	110.14	15a
110.14	112.86	15b
112.86	114.44	15c
114.44	116.94	16a
116.94	118.56	16b
118.56	120.8	16c
120.8	122.46	16d
122.46	123.76	17a
123.76	124.9	17b
124.9	126.04	17c
126.04	127.2	17d
127.2	129.96	17e
129.96	131.58	18a
131.58	133.58	18b
133.58	134.88	18c
134.88	137.58	18d
137.58	139.88	19a
139.88	142.66	19b
142.66	145.2	20a
145.2	146.2	20b
146.2	150.56	20c
150.56	153.64	21a
153.64	155.08	21b
155.08	157.06	21c
157.06	158.46	21d
158.46	160.26	22a
160.26	161.46	22b
161.46	164.4	22c
164.4	167.34	22d
167.34	168.94	22e
168.94	172.72	23a
172.72	174.74	23b
174.74	178.42	23c
178.42	179.76	24a
179.76	181.22	24b
181.22	182.7	24c
182.7	186.3	24d
186.3	189.76	25a
189.76	190.82	25b
190.82	191.62	25c
191.62	193.66	26a
193.66	194.74	26b
194.74	198.74	26c
198.74	201.36	27a
201.36	202.9	27b
202.9	206.4	27c
