3.86	6.16	1a
6.16	7.3	1b
7.3	10.52	1c
10.52	13.98	1d
13.98	15.34	2a
15.34	16.48	2b
16.48	17.58	2c
17.58	18.84	2d
18.84	22.14	3a
22.14	23.9	3b
23.9	24.98	3c
24.98	27.04	3d
27.04	29.16	4a
29.16	31.72	4b
31.72	33.44	4c
33.44	35.58	4d
35.58	40.1	5a
40.1	43.08	5b
43.08	47.46	6a
47.46	50.12	6b
50.12	53.16	7a
53.16	56.3	7b
56.3	58.88	8a
58.88	60.4	8b
60.4	61.82	8c
61.82	64.14	8d
64.14	66.44	9a
66.44	68.06	9b
68.06	69.98	9c
69.98	72.12	9d
72.12	75.5	10a
75.5	77.8	10b
77.8	79.06	10c
79.06	81.2	10d
81.2	83.44	11a
83.44	84.96	11b
84.96	87	11c
87	89.5	12a
89.5	90.8	12b
90.8	92.4	12c
92.4	93.82	12d
93.82	96.66	13a
96.66	99.34	13b
99.34	101.6	14a
101.6	105.16	14b
105.16	108.26	14c
108.26	110.68	15a
110.68	112	15b
112	114.96	15c
114.96	116.48	16a
116.48	118.72	16b
118.72	121.88	16c
121.88	122.88	17a
122.88	123.86	17b
123.86	126.1	17c
126.1	127.62	17d
127.62	129.64	17e
129.64	133.08	17f
133.08	134.58	18a
134.58	136.22	18b
136.22	137.42	18c
137.42	139.16	18d
139.16	141.14	19a
141.14	143.52	19b
143.52	146.14	19c
146.14	149.74	20a
149.74	151.88	20b
151.88	154.6	20c
154.6	157.66	20d
157.66	162.36	20e
